ccode1,ccode2,year,DR_at_1,DR_at_2,DE,version,source,target
200,220,1925,3,3,1,2006.0999755859373,United Kingdom,France
200,220,1930,3,3,1,2006.0999755859373,United Kingdom,France
200,220,1935,3,3,1,2006.0999755859373,United Kingdom,France
200,220,1940,3,3,1,2006.0999755859373,United Kingdom,France
200,220,1950,9,9,1,2006.0999755859373,United Kingdom,France
200,220,1955,9,9,1,2006.0999755859373,United Kingdom,France
200,220,1960,9,9,1,2006.0999755859373,United Kingdom,France
200,220,1965,9,9,1,2006.0999755859373,United Kingdom,France
200,220,1970,3,3,1,2006.0999755859373,United Kingdom,France
200,220,1975,3,3,1,2006.0999755859373,United Kingdom,France
200,220,1980,3,3,1,2006.0999755859373,United Kingdom,France
200,220,1985,3,3,1,2006.0999755859373,United Kingdom,France
200,220,1990,3,3,1,2006.0999755859373,United Kingdom,France
200,220,1995,3,3,1,2006.0999755859373,United Kingdom,France
200,220,2000,3,3,1,2006.0999755859373,United Kingdom,France
200,220,2005,3,3,1,2006.0999755859373,United Kingdom,France
200,255,1817,2,2,1,2006.0999755859373,United Kingdom,Germany
200,255,1824,2,2,1,2006.0999755859373,United Kingdom,Germany
200,255,1827,0,2,1,2006.0999755859373,United Kingdom,Germany
200,255,1832,2,2,1,2006.0999755859373,United Kingdom,Germany
200,255,1836,2,2,1,2006.0999755859373,United Kingdom,Germany
200,255,1840,2,2,1,2006.0999755859373,United Kingdom,Germany
200,255,1844,2,2,1,2006.0999755859373,United Kingdom,Germany
200,255,1849,2,2,1,2006.0999755859373,United Kingdom,Germany
200,255,1854,0,2,1,2006.0999755859373,United Kingdom,Germany
200,255,1859,2,2,1,2006.0999755859373,United Kingdom,Germany
200,255,1864,3,3,1,2006.0999755859373,United Kingdom,Germany
200,255,1869,3,3,1,2006.0999755859373,United Kingdom,Germany
200,255,1874,3,3,1,2006.0999755859373,United Kingdom,Germany
200,255,1879,3,3,1,2006.0999755859373,United Kingdom,Germany
200,255,1884,3,3,1,2006.0999755859373,United Kingdom,Germany
200,255,1889,3,3,1,2006.0999755859373,United Kingdom,Germany
200,255,1894,3,3,1,2006.0999755859373,United Kingdom,Germany
200,255,1899,3,3,1,2006.0999755859373,United Kingdom,Germany
200,255,1904,3,3,1,2006.0999755859373,United Kingdom,Germany
200,255,1909,3,3,1,2006.0999755859373,United Kingdom,Germany
200,255,1914,3,3,1,2006.0999755859373,United Kingdom,Germany
200,255,1920,0,0,0,2006.0999755859373,United Kingdom,Germany
200,255,1925,3,3,1,2006.0999755859373,United Kingdom,Germany
200,255,1930,3,3,1,2006.0999755859373,United Kingdom,Germany
200,255,1935,3,3,1,2006.0999755859373,United Kingdom,Germany
200,255,1940,0,0,0,2006.0999755859373,United Kingdom,Germany
200,255,1990,3,3,1,2006.0999755859373,United Kingdom,Germany
200,255,1995,3,3,1,2006.0999755859373,United Kingdom,Germany
200,255,2000,3,3,1,2006.0999755859373,United Kingdom,Germany
200,255,2005,3,3,1,2006.0999755859373,United Kingdom,Germany
200,365,1817,2,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1824,3,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1827,3,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1832,3,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1836,3,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1840,3,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1844,2,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1849,2,2,1,2006.0999755859373,United Kingdom,Russia
200,365,1854,2,2,1,2006.0999755859373,United Kingdom,Russia
200,365,1859,2,2,1,2006.0999755859373,United Kingdom,Russia
200,365,1864,3,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1869,3,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1874,3,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1879,3,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1884,3,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1889,3,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1894,3,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1899,3,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1904,3,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1909,3,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1914,3,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1920,0,0,0,2006.0999755859373,United Kingdom,Russia
200,365,1925,1,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1930,3,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1935,3,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1940,3,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1950,9,9,1,2006.0999755859373,United Kingdom,Russia
200,365,1955,9,9,1,2006.0999755859373,United Kingdom,Russia
200,365,1960,9,9,1,2006.0999755859373,United Kingdom,Russia
200,365,1965,9,9,1,2006.0999755859373,United Kingdom,Russia
200,365,1970,3,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1975,3,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1980,3,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1985,3,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1990,3,3,1,2006.0999755859373,United Kingdom,Russia
200,365,1995,3,3,1,2006.0999755859373,United Kingdom,Russia
200,365,2000,3,3,1,2006.0999755859373,United Kingdom,Russia
200,365,2005,3,3,1,2006.0999755859373,United Kingdom,Russia
200,630,1859,0,2,1,2006.0999755859373,United Kingdom,Iran
200,630,1864,2,2,1,2006.0999755859373,United Kingdom,Iran
200,630,1869,2,2,1,2006.0999755859373,United Kingdom,Iran
200,630,1874,2,9,1,2006.0999755859373,United Kingdom,Iran
200,630,1879,2,2,1,2006.0999755859373,United Kingdom,Iran
200,630,1884,2,2,1,2006.0999755859373,United Kingdom,Iran
200,630,1889,2,2,1,2006.0999755859373,United Kingdom,Iran
200,630,1894,2,2,1,2006.0999755859373,United Kingdom,Iran
200,630,1899,2,2,1,2006.0999755859373,United Kingdom,Iran
200,630,1904,2,2,1,2006.0999755859373,United Kingdom,Iran
200,630,1909,2,2,1,2006.0999755859373,United Kingdom,Iran
200,630,1914,2,0,1,2006.0999755859373,United Kingdom,Iran
200,630,1920,2,2,1,2006.0999755859373,United Kingdom,Iran
200,630,1925,2,2,1,2006.0999755859373,United Kingdom,Iran
200,630,1930,2,2,1,2006.0999755859373,United Kingdom,Iran
200,630,1935,2,2,1,2006.0999755859373,United Kingdom,Iran
200,630,1940,2,2,1,2006.0999755859373,United Kingdom,Iran
200,630,1950,9,9,1,2006.0999755859373,United Kingdom,Iran
200,630,1955,0,9,1,2006.0999755859373,United Kingdom,Iran
200,630,1960,9,9,1,2006.0999755859373,United Kingdom,Iran
200,630,1965,9,9,1,2006.0999755859373,United Kingdom,Iran
200,630,1970,3,3,1,2006.0999755859373,United Kingdom,Iran
200,630,1975,3,3,1,2006.0999755859373,United Kingdom,Iran
200,630,1980,1,3,1,2006.0999755859373,United Kingdom,Iran
200,630,1985,1,0,1,2006.0999755859373,United Kingdom,Iran
200,630,1990,1,1,1,2006.0999755859373,United Kingdom,Iran
200,630,1995,1,1,1,2006.0999755859373,United Kingdom,Iran
200,630,2000,3,3,1,2006.0999755859373,United Kingdom,Iran
200,630,2005,3,3,1,2006.0999755859373,United Kingdom,Iran
200,640,1817,0,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1824,0,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1827,0,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1832,0,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1836,2,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1840,3,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1844,3,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1849,2,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1854,2,2,1,2006.0999755859373,United Kingdom,Turkey
200,640,1859,3,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1864,3,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1869,3,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1874,3,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1879,3,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1884,3,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1889,3,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1894,3,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1899,3,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1904,3,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1909,3,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1914,3,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1920,0,0,0,2006.0999755859373,United Kingdom,Turkey
200,640,1925,2,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1930,3,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1935,3,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1940,3,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1950,9,9,1,2006.0999755859373,United Kingdom,Turkey
200,640,1955,9,9,1,2006.0999755859373,United Kingdom,Turkey
200,640,1960,9,9,1,2006.0999755859373,United Kingdom,Turkey
200,640,1965,9,9,1,2006.0999755859373,United Kingdom,Turkey
200,640,1970,3,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1975,3,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1980,3,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1985,3,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1990,3,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,1995,3,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,2000,3,3,1,2006.0999755859373,United Kingdom,Turkey
200,640,2005,3,3,1,2006.0999755859373,United Kingdom,Turkey
200,651,1859,0,0,0,2006.0999755859373,United Kingdom,Egypt
200,651,1864,0,0,0,2006.0999755859373,United Kingdom,Egypt
200,651,1869,0,0,0,2006.0999755859373,United Kingdom,Egypt
200,651,1874,0,0,0,2006.0999755859373,United Kingdom,Egypt
200,651,1879,0,0,0,2006.0999755859373,United Kingdom,Egypt
200,651,1940,3,3,1,2006.0999755859373,United Kingdom,Egypt
200,651,1950,9,9,1,2006.0999755859373,United Kingdom,Egypt
200,651,1955,9,9,1,2006.0999755859373,United Kingdom,Egypt
200,651,1960,9,9,1,2006.0999755859373,United Kingdom,Egypt
200,651,1965,9,9,1,2006.0999755859373,United Kingdom,Egypt
200,651,1970,3,3,1,2006.0999755859373,United Kingdom,Egypt
200,651,1975,3,3,1,2006.0999755859373,United Kingdom,Egypt
200,651,1980,3,3,1,2006.0999755859373,United Kingdom,Egypt
200,651,1985,3,3,1,2006.0999755859373,United Kingdom,Egypt
200,651,1990,3,3,1,2006.0999755859373,United Kingdom,Egypt
200,651,1995,3,3,1,2006.0999755859373,United Kingdom,Egypt
200,651,2000,3,3,1,2006.0999755859373,United Kingdom,Egypt
200,651,2005,3,3,1,2006.0999755859373,United Kingdom,Egypt
200,663,1950,9,9,1,2006.0999755859373,United Kingdom,Jordan
200,663,1955,9,9,1,2006.0999755859373,United Kingdom,Jordan
200,663,1960,9,9,1,2006.0999755859373,United Kingdom,Jordan
200,663,1965,9,9,1,2006.0999755859373,United Kingdom,Jordan
200,663,1970,3,3,1,2006.0999755859373,United Kingdom,Jordan
200,663,1975,3,3,1,2006.0999755859373,United Kingdom,Jordan
200,663,1980,3,3,1,2006.0999755859373,United Kingdom,Jordan
200,663,1985,3,3,1,2006.0999755859373,United Kingdom,Jordan
200,663,1990,3,3,1,2006.0999755859373,United Kingdom,Jordan
200,663,1995,3,3,1,2006.0999755859373,United Kingdom,Jordan
200,663,2000,3,3,1,2006.0999755859373,United Kingdom,Jordan
200,663,2005,3,3,1,2006.0999755859373,United Kingdom,Jordan
200,666,1950,9,9,1,2006.0999755859373,United Kingdom,Israel
200,666,1955,9,9,1,2006.0999755859373,United Kingdom,Israel
200,666,1960,9,9,1,2006.0999755859373,United Kingdom,Israel
200,666,1965,9,9,1,2006.0999755859373,United Kingdom,Israel
200,666,1970,3,3,1,2006.0999755859373,United Kingdom,Israel
200,666,1975,3,3,1,2006.0999755859373,United Kingdom,Israel
200,666,1980,3,3,1,2006.0999755859373,United Kingdom,Israel
200,666,1985,3,3,1,2006.0999755859373,United Kingdom,Israel
200,666,1990,3,3,1,2006.0999755859373,United Kingdom,Israel
200,666,1995,3,3,1,2006.0999755859373,United Kingdom,Israel
200,666,2000,3,3,1,2006.0999755859373,United Kingdom,Israel
200,666,2005,3,3,1,2006.0999755859373,United Kingdom,Israel
200,710,1864,0,2,1,2006.0999755859373,United Kingdom,China
200,710,1869,0,2,1,2006.0999755859373,United Kingdom,China
200,710,1874,0,2,1,2006.0999755859373,United Kingdom,China
200,710,1879,2,2,1,2006.0999755859373,United Kingdom,China
200,710,1884,2,2,1,2006.0999755859373,United Kingdom,China
200,710,1889,2,2,1,2006.0999755859373,United Kingdom,China
200,710,1894,2,2,1,2006.0999755859373,United Kingdom,China
200,710,1899,2,2,1,2006.0999755859373,United Kingdom,China
200,710,1904,2,2,1,2006.0999755859373,United Kingdom,China
200,710,1909,2,2,1,2006.0999755859373,United Kingdom,China
200,710,1914,2,2,1,2006.0999755859373,United Kingdom,China
200,710,1920,0,2,1,2006.0999755859373,United Kingdom,China
200,710,1925,2,2,1,2006.0999755859373,United Kingdom,China
200,710,1930,2,2,1,2006.0999755859373,United Kingdom,China
200,710,1935,3,2,1,2006.0999755859373,United Kingdom,China
200,710,1940,3,3,1,2006.0999755859373,United Kingdom,China
200,710,1950,0,0,0,2006.0999755859373,United Kingdom,China
200,710,1955,9,9,1,2006.0999755859373,United Kingdom,China
200,710,1960,9,9,1,2006.0999755859373,United Kingdom,China
200,710,1965,0,9,1,2006.0999755859373,United Kingdom,China
200,710,1970,1,1,1,2006.0999755859373,United Kingdom,China
200,710,1975,3,3,1,2006.0999755859373,United Kingdom,China
200,710,1980,3,3,1,2006.0999755859373,United Kingdom,China
200,710,1985,3,3,1,2006.0999755859373,United Kingdom,China
200,710,1990,3,3,1,2006.0999755859373,United Kingdom,China
200,710,1995,3,3,1,2006.0999755859373,United Kingdom,China
200,710,2000,3,3,1,2006.0999755859373,United Kingdom,China
200,710,2005,3,3,1,2006.0999755859373,United Kingdom,China
200,730,1889,0,2,1,2006.0999755859373,United Kingdom,Korea
200,730,1894,0,0,0,2006.0999755859373,United Kingdom,Korea
200,730,1899,2,1,1,2006.0999755859373,United Kingdom,Korea
200,730,1904,2,2,1,2006.0999755859373,United Kingdom,Korea
200,740,1864,0,2,1,2006.0999755859373,United Kingdom,Japan
200,740,1869,0,2,1,2006.0999755859373,United Kingdom,Japan
200,740,1874,2,2,1,2006.0999755859373,United Kingdom,Japan
200,740,1879,2,2,1,2006.0999755859373,United Kingdom,Japan
200,740,1884,2,2,1,2006.0999755859373,United Kingdom,Japan
200,740,1889,2,2,1,2006.0999755859373,United Kingdom,Japan
200,740,1894,2,2,1,2006.0999755859373,United Kingdom,Japan
200,740,1899,2,2,1,2006.0999755859373,United Kingdom,Japan
200,740,1904,2,2,1,2006.0999755859373,United Kingdom,Japan
200,740,1909,3,3,1,2006.0999755859373,United Kingdom,Japan
200,740,1914,3,3,1,2006.0999755859373,United Kingdom,Japan
200,740,1920,3,3,1,2006.0999755859373,United Kingdom,Japan
200,740,1925,3,3,1,2006.0999755859373,United Kingdom,Japan
200,740,1930,3,3,1,2006.0999755859373,United Kingdom,Japan
200,740,1935,3,3,1,2006.0999755859373,United Kingdom,Japan
200,740,1940,3,3,1,2006.0999755859373,United Kingdom,Japan
200,740,1955,0,9,1,2006.0999755859373,United Kingdom,Japan
200,740,1960,9,9,1,2006.0999755859373,United Kingdom,Japan
200,740,1965,9,9,1,2006.0999755859373,United Kingdom,Japan
200,740,1970,3,3,1,2006.0999755859373,United Kingdom,Japan
200,740,1975,3,3,1,2006.0999755859373,United Kingdom,Japan
200,740,1980,3,3,1,2006.0999755859373,United Kingdom,Japan
200,740,1985,3,3,1,2006.0999755859373,United Kingdom,Japan
200,740,1990,3,3,1,2006.0999755859373,United Kingdom,Japan
200,740,1995,3,3,1,2006.0999755859373,United Kingdom,Japan
200,740,2000,3,3,1,2006.0999755859373,United Kingdom,Japan
200,740,2005,3,3,1,2006.0999755859373,United Kingdom,Japan
200,750,1950,9,9,1,2006.0999755859373,United Kingdom,India
200,750,1955,9,0,1,2006.0999755859373,United Kingdom,India
200,750,1960,9,9,1,2006.0999755859373,United Kingdom,India
200,750,1965,9,9,1,2006.0999755859373,United Kingdom,India
200,750,1970,3,3,1,2006.0999755859373,United Kingdom,India
200,750,1975,3,3,1,2006.0999755859373,United Kingdom,India
200,750,1980,3,3,1,2006.0999755859373,United Kingdom,India
200,750,1985,3,3,1,2006.0999755859373,United Kingdom,India
200,750,1990,3,3,1,2006.0999755859373,United Kingdom,India
200,750,1995,3,3,1,2006.0999755859373,United Kingdom,India
200,750,2000,3,3,1,2006.0999755859373,United Kingdom,India
200,750,2005,3,3,1,2006.0999755859373,United Kingdom,India
200,900,1920,0,0,0,2006.0999755859373,United Kingdom,Australia
200,900,1925,0,0,0,2006.0999755859373,United Kingdom,Australia
200,900,1930,0,0,0,2006.0999755859373,United Kingdom,Australia
200,900,1935,0,0,0,2006.0999755859373,United Kingdom,Australia
200,900,1940,0,0,0,2006.0999755859373,United Kingdom,Australia
200,900,1950,9,9,1,2006.0999755859373,United Kingdom,Australia
200,900,1955,9,9,1,2006.0999755859373,United Kingdom,Australia
200,900,1960,9,9,1,2006.0999755859373,United Kingdom,Australia
200,900,1965,9,9,1,2006.0999755859373,United Kingdom,Australia
200,900,1970,3,3,1,2006.0999755859373,United Kingdom,Australia
200,900,1975,0,3,1,2006.0999755859373,United Kingdom,Australia
200,900,1980,3,3,1,2006.0999755859373,United Kingdom,Australia
200,900,1985,3,3,1,2006.0999755859373,United Kingdom,Australia
200,900,1990,3,3,1,2006.0999755859373,United Kingdom,Australia
200,900,1995,3,3,1,2006.0999755859373,United Kingdom,Australia
200,900,2000,3,3,1,2006.0999755859373,United Kingdom,Australia
200,900,2005,3,3,1,2006.0999755859373,United Kingdom,Australia
200,920,1920,0,0,0,2006.0999755859373,United Kingdom,New Zealand
200,920,1925,0,0,0,2006.0999755859373,United Kingdom,New Zealand
200,920,1930,0,0,0,2006.0999755859373,United Kingdom,New Zealand
200,920,1935,0,0,0,2006.0999755859373,United Kingdom,New Zealand
200,920,1940,0,0,0,2006.0999755859373,United Kingdom,New Zealand
200,920,1950,9,9,1,2006.0999755859373,United Kingdom,New Zealand
200,920,1955,9,9,1,2006.0999755859373,United Kingdom,New Zealand
200,920,1960,0,9,1,2006.0999755859373,United Kingdom,New Zealand
200,920,1965,9,9,1,2006.0999755859373,United Kingdom,New Zealand
200,920,1970,3,3,1,2006.0999755859373,United Kingdom,New Zealand
200,920,1975,3,3,1,2006.0999755859373,United Kingdom,New Zealand
200,920,1980,3,3,1,2006.0999755859373,United Kingdom,New Zealand
200,920,1985,3,3,1,2006.0999755859373,United Kingdom,New Zealand
200,920,1990,3,3,1,2006.0999755859373,United Kingdom,New Zealand
200,920,1995,3,3,1,2006.0999755859373,United Kingdom,New Zealand
200,920,2000,3,3,1,2006.0999755859373,United Kingdom,New Zealand
200,920,2005,3,3,1,2006.0999755859373,United Kingdom,New Zealand
220,2,1817,2,2,1,2006.0999755859373,France,United States of America
220,2,1824,2,9,1,2006.0999755859373,France,United States of America
220,2,1827,2,2,1,2006.0999755859373,France,United States of America
220,2,1832,2,2,1,2006.0999755859373,France,United States of America
220,2,1836,2,2,1,2006.0999755859373,France,United States of America
220,2,1840,2,2,1,2006.0999755859373,France,United States of America
220,2,1844,1,2,1,2006.0999755859373,France,United States of America
220,2,1849,2,2,1,2006.0999755859373,France,United States of America
220,2,1854,2,2,1,2006.0999755859373,France,United States of America
220,2,1859,2,2,1,2006.0999755859373,France,United States of America
220,2,1864,2,2,1,2006.0999755859373,France,United States of America
220,2,1869,2,2,1,2006.0999755859373,France,United States of America
220,2,1874,2,2,1,2006.0999755859373,France,United States of America
220,2,1879,2,2,1,2006.0999755859373,France,United States of America
220,2,1884,2,2,1,2006.0999755859373,France,United States of America
220,2,1889,2,2,1,2006.0999755859373,France,United States of America
220,2,1894,3,3,1,2006.0999755859373,France,United States of America
220,2,1899,3,3,1,2006.0999755859373,France,United States of America
220,2,1904,3,3,1,2006.0999755859373,France,United States of America
220,2,1909,3,3,1,2006.0999755859373,France,United States of America
220,2,1914,3,3,1,2006.0999755859373,France,United States of America
220,2,1920,3,3,1,2006.0999755859373,France,United States of America
220,2,1925,3,3,1,2006.0999755859373,France,United States of America
220,2,1930,3,3,1,2006.0999755859373,France,United States of America
220,2,1935,3,3,1,2006.0999755859373,France,United States of America
220,2,1940,3,3,1,2006.0999755859373,France,United States of America
220,2,1950,9,9,1,2006.0999755859373,France,United States of America
220,2,1955,9,9,1,2006.0999755859373,France,United States of America
220,2,1960,9,9,1,2006.0999755859373,France,United States of America
220,2,1965,9,9,1,2006.0999755859373,France,United States of America
220,2,1970,3,3,1,2006.0999755859373,France,United States of America
220,2,1975,3,3,1,2006.0999755859373,France,United States of America
220,2,1980,3,3,1,2006.0999755859373,France,United States of America
220,2,1985,3,3,1,2006.0999755859373,France,United States of America
220,2,1990,3,3,1,2006.0999755859373,France,United States of America
220,2,1995,3,3,1,2006.0999755859373,France,United States of America
220,2,2000,3,3,1,2006.0999755859373,France,United States of America
220,2,2005,3,3,1,2006.0999755859373,France,United States of America
220,20,1920,0,0,0,2006.0999755859373,France,Canada
220,20,1925,0,0,0,2006.0999755859373,France,Canada
220,20,1930,0,2,1,2006.0999755859373,France,Canada
220,20,1935,0,2,1,2006.0999755859373,France,Canada
220,20,1940,2,2,1,2006.0999755859373,France,Canada
220,20,1950,9,9,1,2006.0999755859373,France,Canada
220,20,1955,9,9,1,2006.0999755859373,France,Canada
220,20,1960,9,9,1,2006.0999755859373,France,Canada
220,20,1965,9,0,1,2006.0999755859373,France,Canada
220,20,1970,3,3,1,2006.0999755859373,France,Canada
220,20,1975,3,3,1,2006.0999755859373,France,Canada
220,20,1980,3,3,1,2006.0999755859373,France,Canada
220,20,1985,3,3,1,2006.0999755859373,France,Canada
220,20,1990,3,3,1,2006.0999755859373,France,Canada
220,20,1995,3,3,1,2006.0999755859373,France,Canada
220,20,2000,3,3,1,2006.0999755859373,France,Canada
220,20,2005,3,3,1,2006.0999755859373,France,Canada
220,70,1832,9,9,0,2006.0999755859373,France,Mexico
220,70,1836,2,0,1,2006.0999755859373,France,Mexico
220,70,1840,2,2,1,2006.0999755859373,France,Mexico
220,70,1844,2,2,1,2006.0999755859373,France,Mexico
220,70,1849,2,2,1,2006.0999755859373,France,Mexico
220,70,1854,3,2,1,2006.0999755859373,France,Mexico
220,70,1859,2,2,1,2006.0999755859373,France,Mexico
220,70,1864,0,2,1,2006.0999755859373,France,Mexico
220,70,1869,0,0,0,2006.0999755859373,France,Mexico
220,70,1874,0,0,0,2006.0999755859373,France,Mexico
220,70,1879,0,0,0,2006.0999755859373,France,Mexico
220,70,1884,0,2,1,2006.0999755859373,France,Mexico
220,70,1889,2,2,1,2006.0999755859373,France,Mexico
220,70,1894,2,2,1,2006.0999755859373,France,Mexico
220,70,1899,2,2,1,2006.0999755859373,France,Mexico
220,70,1904,2,2,1,2006.0999755859373,France,Mexico
220,70,1909,2,2,1,2006.0999755859373,France,Mexico
220,70,1914,2,2,1,2006.0999755859373,France,Mexico
220,70,1920,2,2,1,2006.0999755859373,France,Mexico
220,70,1925,2,2,1,2006.0999755859373,France,Mexico
220,70,1930,2,2,1,2006.0999755859373,France,Mexico
220,70,1935,2,2,1,2006.0999755859373,France,Mexico
220,70,1940,2,2,1,2006.0999755859373,France,Mexico
220,70,1950,9,9,1,2006.0999755859373,France,Mexico
220,70,1955,9,9,1,2006.0999755859373,France,Mexico
220,70,1960,9,9,1,2006.0999755859373,France,Mexico
220,70,1965,9,9,1,2006.0999755859373,France,Mexico
220,70,1970,3,3,1,2006.0999755859373,France,Mexico
220,70,1975,3,3,1,2006.0999755859373,France,Mexico
220,70,1980,3,3,1,2006.0999755859373,France,Mexico
220,70,1985,3,3,1,2006.0999755859373,France,Mexico
220,70,1990,3,3,1,2006.0999755859373,France,Mexico
220,70,1995,3,3,1,2006.0999755859373,France,Mexico
220,70,2000,3,3,1,2006.0999755859373,France,Mexico
220,70,2005,3,3,1,2006.0999755859373,France,Mexico
220,200,1817,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1824,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1827,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1832,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1836,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1840,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1844,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1849,3,2,1,2006.0999755859373,France,United Kingdom
220,200,1854,2,2,1,2006.0999755859373,France,United Kingdom
220,200,1859,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1864,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1869,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1874,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1879,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1884,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1889,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1894,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1899,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1904,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1909,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1914,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1920,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1925,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1930,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1935,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1940,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1950,9,9,1,2006.0999755859373,France,United Kingdom
220,200,1955,9,9,1,2006.0999755859373,France,United Kingdom
220,200,1960,9,9,1,2006.0999755859373,France,United Kingdom
220,200,1965,9,9,1,2006.0999755859373,France,United Kingdom
220,200,1970,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1975,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1980,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1985,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1990,3,3,1,2006.0999755859373,France,United Kingdom
220,200,1995,3,3,1,2006.0999755859373,France,United Kingdom
220,200,2000,3,3,1,2006.0999755859373,France,United Kingdom
220,200,2005,3,3,1,2006.0999755859373,France,United Kingdom
220,255,1817,2,2,1,2006.0999755859373,France,Germany
220,255,1824,1,2,1,2006.0999755859373,France,Germany
220,255,1827,2,2,1,2006.0999755859373,France,Germany
220,255,1832,2,2,1,2006.0999755859373,France,Germany
220,255,1836,2,2,1,2006.0999755859373,France,Germany
220,255,1840,2,2,1,2006.0999755859373,France,Germany
220,255,1844,2,2,1,2006.0999755859373,France,Germany
220,255,1849,2,2,1,2006.0999755859373,France,Germany
220,255,1854,2,2,1,2006.0999755859373,France,Germany
220,255,1859,2,2,1,2006.0999755859373,France,Germany
220,255,1864,3,2,1,2006.0999755859373,France,Germany
220,255,1869,3,3,1,2006.0999755859373,France,Germany
220,255,1874,3,3,1,2006.0999755859373,France,Germany
